xval,yval,time
-80332.56,80569.72,17085
-80440.36,80677.52,17085
-80548.16,80785.32,17085
-80655.96,80893.12,17086
-80763.76,81000.92,17086
-80871.56,81108.72,17086
-80979.36,81216.52,17086
-81087.16,81324.32,17087
-81194.96,81432.12,17087
-81302.76,81539.92,17087
-81410.56,81647.72,17087
-81518.36,81755.52,17087
-81626.16,81863.32,17088
-81733.96,81971.12,17088
-81841.76,82078.92,17088
-81949.56,82186.72,17088
-82057.36,82294.52,17088
-82165.16,82402.32,17089
-82272.96,82510.12,17089
-82380.76,82617.92,17089
-82488.56,82725.72,17089
-82596.36,82833.52,17090
-82704.16,82941.32,17090
-82811.96,83049.12,17090
-82919.76,83156.92,17090
-83027.56,83264.72,17091
-83135.36,83372.52,17091
-83243.16,83480.32,17091
-83350.96,83588.12,17091
-83458.76,83695.92,17091
-83566.56,83803.72,17092
-83674.36,83911.52,17092
-83782.16,84019.32,17092
-83889.96,84127.12,17092
-83997.76,84234.92,17092
-84105.56,84342.72,17093
-84213.36,84450.52,17093
-84321.16,84558.32,17093
-84428.96,84666.12,17093
-84536.76,84773.92,17094
-84644.56,84881.72,17094
-84752.36,84989.52,17094
-84860.16,85097.32,17094
-84967.96,85205.12,17094
-85075.76,85312.92,17095
-85183.56,85420.72,17095
-85291.36,85528.52,17095
-85399.16,85636.32,17095
-85506.96,85744.12,17096
-85614.76,85851.92,17096
-85722.56,85959.72,17096
-85830.36,86067.52,17096
-85938.16,86175.32,17096
-86045.96,86283.12,17097
-86153.76,86390.92,17097
-86261.56,86498.72,17097
-86369.36,86606.52,17097
-86477.16,86714.32,17097
-86584.96,86822.12,17098
-86692.76,86929.92,17098
-86800.56,87037.72,17098
-86908.36,87145.52,17098
-87016.16,87253.32,17099
-87123.96,87361.12,17099
-87231.76,87468.92,17099
-87339.56,87576.72,17099
-87447.36,87684.52,17099
-87555.16,87792.32,17100
-87662.96,87900.12,17100
-87770.76,88007.92,17100
-87878.56,88115.72,17100
-87986.36,88223.52,17100
-88094.16,88331.32,17101
-88201.96,88439.12,17101
-88309.76,88546.92,17101
-88417.56,88654.72,17101
-88525.36,88762.52,17101
-88633.16,88870.32,17102
-88740.96,88978.12,17102
-88848.76,89085.92,17102
-88956.56,89193.72,17102
-89064.36,89301.52,17103
-89172.16,89409.32,17103
-89279.96,89517.12,17103
-89387.76,89624.92,17103
-89495.56,89732.72,17103
-89603.36,89840.52,17104
-89711.16,89948.32,17104
-89818.96,90056.12,17104
-89926.76,90163.92,17104
-90034.56,90271.72,17104
-90142.36,90379.52,17105
-90250.16,90487.32,17105
-90357.96,90595.12,17105
-90465.76,90702.92,17105
-90573.56,90810.72,17106
-90681.36,90918.52,17106
-90789.16,91026.32,17106
-90896.96,91134.12,17106
-91004.76,91241.92,17106
-91112.56,91349.72,17107
-91220.36,91457.52,17107
-91328.16,91565.32,17107
-91435.96,91673.12,17107
-91543.76,91780.92,17107
-91651.56,91888.72,17108
-91759.36,91996.52,17108
-91867.16,92104.32,17108
-91974.96,92212.12,17108
-92082.76,92319.92,17109
-92190.56,92427.72,17109
-92298.36,92535.52,17109
-92406.16,92643.32,17109
-92513.96,92751.12,17109
-92621.76,92858.92,17110
-92729.56,92966.72,17110
-92837.36,93074.52,17110
-92945.16,93182.32,17110
-93052.96,93290.12,17110
-93160.76,93397.92,17111
-93268.56,93505.72,17111
-93376.36,93613.52,17111
-93484.16,93721.32,17111
-93591.96,93829.12,17111
-93699.76,93936.92,17112
-93807.56,94044.72,17112
-93915.36,94152.52,17112
-94023.16,94260.32,17112
-94130.96,94368.12,17113
-94238.76,94475.92,17113
-94346.56,94583.72,17113
-94454.36,94691.52,17113
-94562.16,94799.32,17113
-94669.96,94907.12,17114
-94777.76,95014.92,17114
-94885.56,95122.72,17114
-94993.36,95230.52,17114
-95101.16,95338.32,17114
-95208.96,95446.12,17115
-95316.76,95553.92,17115
-95424.56,95661.72,17115
-95532.36,95769.52,17115
-95640.16,95877.32,17116
-95747.96,95985.12,17116
-95855.76,96092.92,17116
-95963.56,96200.72,17116
-96071.36,96308.52,17116
-96179.16,96416.32,17117
-96286.96,96524.12,17117
-96394.76,96631.92,17117
-96502.56,96739.72,17117
-96610.36,96847.52,17117
-96718.16,96955.32,17118
-96825.96,97063.12,17118
-96933.76,97170.92,17118
-97041.56,97278.72,17118
-97149.36,97386.52,17119
-97257.16,97494.32,17119
-97364.96,97602.12,17119
-97472.76,97709.92,17119
-97580.56,97817.72,17119
-97688.36,97925.52,17120
-97796.16,98033.32,17120
-97903.96,98141.12,17120
-98011.76,98248.92,17120
-98119.56,98356.72,17120
-98227.36,98464.52,17121
-98335.16,98572.32,17121
-98442.96,98680.12,17121
-98550.76,98787.92,17121
-98658.56,98895.72,17122
-98766.36,99003.52,17122
-98874.16,99111.32,17122
-98981.96,99219.12,17122
-99089.76,99326.92,17122
-99197.56,99434.72,17123
-99305.36,99542.52,17123
-99413.16,99650.32,17123
-99520.96,99758.12,17123
-99628.76,99865.92,17124
-99736.56,99973.72,17124
